Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.184570393579243,-0.0048363620823588,23.33153677192807,0.0004,0.0,0.0
4.184650326377129,-0.0018249650458237,23.33306201578744,0.0004,4.201,9.342999999999996
3.5518445765810163,-4.026515992517028,23.420846130195773,4.0,1.613,25.515
3.487775215890068,-4.028178229545865,23.93056822910829,4.0,1.561,41.093
3.4382463736460496,-4.030040592492079,24.62007932926646,4.0,1.511,56.781
3.39575870437068,-4.02876248193707,25.334411103509154,4.0,1.467,72.547
3.35969737305412,-4.027862948619053,26.031468124873,4.0,1.429,88.21799999999999
3.3293337867553605,-4.029768743473783,26.71965993782479,4.0,1.396,103.937
3.303902909003672,-4.028941659974616,27.406182658130675,4.0,1.37,119.578
3.2820028250585294,-4.029823345425206,28.069851127181757,4.0,1.349,135.265
3.2634414253358064,-4.028779034654088,28.718595330959467,4.0,1.332,150.984
3.247337895269069,-4.028265230938579,29.3268322944764,4.0,1.315,166.656
3.232850281057685,-4.029396175966742,29.92836225843759,4.0,1.302,182.234
3.2199890914665725,-4.027213198921612,30.499854214332466,4.0,1.288,197.906
3.207674480419348,-4.029103778463294,31.040189956848533,4.0,1.276,213.562
3.19638013696982,-4.028894658468808,31.531939634372996,4.0,1.264,229.234
3.1853258443475725,-4.028702928406534,32.02084431978967,4.0,1.253,244.89
3.17474545470583,-4.029807075501829,32.484426228339096,4.0,1.242,260.547
3.164488050377692,-4.028805154507159,32.96643910024288,4.0,1.232,276.234
3.154663767122813,-4.027496325840504,33.39129569729567,4.0,1.224,291.875
3.145039158347713,-4.027721043150093,33.822555866341325,4.0,1.214,307.531
3.1354761794598187,-4.028463916582641,34.276951610157155,4.0,1.205,323.172
3.126662823912405,-4.028588623941714,34.698502000086286,4.0,1.196,338.812
3.118055410138451,-4.027814693902748,35.12476993916143,4.0,1.187,354.468
3.109795539366851,-4.029192343099734,35.51939720986559,4.0,1.179,370.125
3.101837576110199,-4.028794516526522,35.95640910193229,4.0,1.171,385.765
3.094082219423572,-4.028989877633027,36.360439258329365,4.0,1.164,401.422
3.0867703612658377,-4.029621377452566,36.765629674679474,4.0,1.156,417.062
3.0798815121772343,-4.028621279220594,37.15704744936253,4.0,1.15,432.734
3.072901474843053,-4.027713067064797,37.57071220587818,4.0,1.142,448.359
3.0668027026947007,-4.027756994032793,37.96744342646726,4.0,1.135,464.0
3.0602129922960244,-4.029214916960697,38.35238300912053,4.0,1.127,479.609
3.0538048997932665,-4.028475148640792,38.73490091848736,4.0,1.121,495.312
3.0477015306495554,-4.029561356306524,39.11941893905973,4.0,1.114,511.0
3.041626862236652,-4.030910228339476,39.52803189107111,4.0,1.109,526.672
3.0359160412368302,-4.027654557159623,39.90810432466784,4.0,1.103,542.312
3.030145506270849,-4.028998178121128,40.284189573716745,4.0,1.098,557.937
3.0245428699648857,-4.027483619654378,40.66513378582808,4.0,1.092,573.593
3.019103002439877,-4.029057619188205,41.0375017113756,4.0,1.086,589.172
3.013375092605508,-4.028097146159475,41.41366002048132,4.0,1.081,604.859
3.007896725633366,-4.030023592571903,41.7847039023646,4.0,1.076,620.5
3.002530171302393,-4.029769679102673,42.15206939870973,4.0,1.07,636.187
2.9967307432562458,-4.028120590259739,42.5064430788443,4.001,1.064,651.828
2.991289199485056,-4.028227059475134,42.86295406238107,4.0,1.059,667.484
2.9858455493949063,-4.029150618128922,43.20918625025254,4.0,1.054,683.078
2.9801230480521403,-4.030798031283026,43.5737371943115,4.001,1.048,698.734
2.974503623707303,-4.029279475201418,43.903844854930135,4.0,1.042,714.312
2.9687250524485918,-4.026895447163945,44.242663710297855,4.0,1.037,729.937
2.9629688787845883,-4.028705045976719,44.61257871946948,4.0,1.031,745.547
2.956875853466834,-4.029077521231002,44.95488092618338,4.0,1.025,761.172
2.95100767166089,-4.027786252135485,45.31094784585303,4.001,1.019,776.781
2.9449153220590314,-4.0270584027283975,45.62537850948813,4.0,1.013,792.39
2.93812514131832,-4.02919399590013,45.94865839704532,4.0,1.006,808.015
2.931579138201708,-4.027612732126971,46.301253371274434,4.0,1.0,823.656
